name	species	breed	breedIndividual	gender	age	size	headType	stimOnOff	duration
human6	human	NA	NA	m	22	NA	NA	on	322
human6	human	NA	NA	m	22	NA	NA	on	78
human6	human	NA	NA	m	22	NA	NA	on	133
human6	human	NA	NA	m	22	NA	NA	on	284
human6	human	NA	NA	m	22	NA	NA	on	172
human6	human	NA	NA	m	22	NA	NA	on	280
human6	human	NA	NA	m	22	NA	NA	on	88
human6	human	NA	NA	m	22	NA	NA	on	417
human6	human	NA	NA	m	22	NA	NA	on	197
human6	human	NA	NA	m	22	NA	NA	on	315
human6	human	NA	NA	m	22	NA	NA	on	246
human6	human	NA	NA	m	22	NA	NA	on	342
human6	human	NA	NA	m	22	NA	NA	on	326
human6	human	NA	NA	m	22	NA	NA	on	106
human6	human	NA	NA	m	22	NA	NA	on	330
human6	human	NA	NA	m	22	NA	NA	on	285
human6	human	NA	NA	m	22	NA	NA	on	223
human6	human	NA	NA	m	22	NA	NA	on	615
human6	human	NA	NA	m	22	NA	NA	off	NA
human6	human	NA	NA	m	22	NA	NA	on	263
human6	human	NA	NA	m	22	NA	NA	on	379
human6	human	NA	NA	m	22	NA	NA	on	168
human6	human	NA	NA	m	22	NA	NA	on	121
human6	human	NA	NA	m	22	NA	NA	on	247
human6	human	NA	NA	m	22	NA	NA	on	165
human6	human	NA	NA	m	22	NA	NA	on	221
human6	human	NA	NA	m	22	NA	NA	on	309
human6	human	NA	NA	m	22	NA	NA	on	436
human6	human	NA	NA	m	22	NA	NA	on	234
human6	human	NA	NA	m	22	NA	NA	on	319
human6	human	NA	NA	m	22	NA	NA	on	163
human6	human	NA	NA	m	22	NA	NA	on	236
human6	human	NA	NA	m	22	NA	NA	on	293
human6	human	NA	NA	m	22	NA	NA	on	460
human6	human	NA	NA	m	22	NA	NA	on	415
human6	human	NA	NA	m	22	NA	NA	on	226
human6	human	NA	NA	m	22	NA	NA	off	NA
human6	human	NA	NA	m	22	NA	NA	off	NA
human6	human	NA	NA	m	22	NA	NA	on	1215
human6	human	NA	NA	m	22	NA	NA	on	339
human6	human	NA	NA	m	22	NA	NA	on	327
human6	human	NA	NA	m	22	NA	NA	on	250
human6	human	NA	NA	m	22	NA	NA	off	NA
human6	human	NA	NA	m	22	NA	NA	on	78
human6	human	NA	NA	m	22	NA	NA	on	252
human6	human	NA	NA	m	22	NA	NA	on	74
human6	human	NA	NA	m	22	NA	NA	on	356
human6	human	NA	NA	m	22	NA	NA	on	345
human6	human	NA	NA	m	22	NA	NA	off	NA
human6	human	NA	NA	m	22	NA	NA	on	322
human6	human	NA	NA	m	22	NA	NA	on	542
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	170
human12	human	NA	NA	m	25	NA	NA	on	253
human12	human	NA	NA	m	25	NA	NA	on	275
human12	human	NA	NA	m	25	NA	NA	on	440
human12	human	NA	NA	m	25	NA	NA	on	370
human12	human	NA	NA	m	25	NA	NA	on	441
human12	human	NA	NA	m	25	NA	NA	on	348
human12	human	NA	NA	m	25	NA	NA	on	131
human12	human	NA	NA	m	25	NA	NA	on	201
human12	human	NA	NA	m	25	NA	NA	on	654
human12	human	NA	NA	m	25	NA	NA	on	186
human12	human	NA	NA	m	25	NA	NA	on	241
human12	human	NA	NA	m	25	NA	NA	on	454
human12	human	NA	NA	m	25	NA	NA	on	141
human12	human	NA	NA	m	25	NA	NA	on	690
human12	human	NA	NA	m	25	NA	NA	on	179
human12	human	NA	NA	m	25	NA	NA	on	348
human12	human	NA	NA	m	25	NA	NA	on	125
human12	human	NA	NA	m	25	NA	NA	on	136
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	275
human12	human	NA	NA	m	25	NA	NA	on	377
human12	human	NA	NA	m	25	NA	NA	on	181
human12	human	NA	NA	m	25	NA	NA	on	266
human12	human	NA	NA	m	25	NA	NA	on	431
human12	human	NA	NA	m	25	NA	NA	on	153
human12	human	NA	NA	m	25	NA	NA	on	488
human12	human	NA	NA	m	25	NA	NA	on	200
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	429
human12	human	NA	NA	m	25	NA	NA	on	214
human12	human	NA	NA	m	25	NA	NA	on	123
human12	human	NA	NA	m	25	NA	NA	on	397
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	422
human12	human	NA	NA	m	25	NA	NA	on	157
human12	human	NA	NA	m	25	NA	NA	on	162
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	372
human12	human	NA	NA	m	25	NA	NA	on	582
human12	human	NA	NA	m	25	NA	NA	on	218
human12	human	NA	NA	m	25	NA	NA	on	544
human12	human	NA	NA	m	25	NA	NA	on	379
human12	human	NA	NA	m	25	NA	NA	on	486
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	216
human12	human	NA	NA	m	25	NA	NA	on	398
human12	human	NA	NA	m	25	NA	NA	on	317
human12	human	NA	NA	m	25	NA	NA	on	1041
human12	human	NA	NA	m	25	NA	NA	on	274
human12	human	NA	NA	m	25	NA	NA	on	419
human12	human	NA	NA	m	25	NA	NA	on	234
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	380
human12	human	NA	NA	m	25	NA	NA	on	260
human12	human	NA	NA	m	25	NA	NA	on	222
human12	human	NA	NA	m	25	NA	NA	on	308
human12	human	NA	NA	m	25	NA	NA	on	447
human12	human	NA	NA	m	25	NA	NA	on	182
human12	human	NA	NA	m	25	NA	NA	on	383
human12	human	NA	NA	m	25	NA	NA	on	269
human12	human	NA	NA	m	25	NA	NA	on	139
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	180
human12	human	NA	NA	m	25	NA	NA	on	300
human12	human	NA	NA	m	25	NA	NA	on	659
human12	human	NA	NA	m	25	NA	NA	on	356
human12	human	NA	NA	m	25	NA	NA	on	373
human12	human	NA	NA	m	25	NA	NA	on	403
human12	human	NA	NA	m	25	NA	NA	on	289
human12	human	NA	NA	m	25	NA	NA	on	843
human12	human	NA	NA	m	25	NA	NA	on	232
human12	human	NA	NA	m	25	NA	NA	on	332
human12	human	NA	NA	m	25	NA	NA	on	133
human12	human	NA	NA	m	25	NA	NA	on	555
human12	human	NA	NA	m	25	NA	NA	on	424
human12	human	NA	NA	m	25	NA	NA	on	522
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	367
human12	human	NA	NA	m	25	NA	NA	on	909
human12	human	NA	NA	m	25	NA	NA	on	826
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	620
human12	human	NA	NA	m	25	NA	NA	on	455
human12	human	NA	NA	m	25	NA	NA	on	575
human12	human	NA	NA	m	25	NA	NA	on	353
human12	human	NA	NA	m	25	NA	NA	on	285
human12	human	NA	NA	m	25	NA	NA	on	742
human12	human	NA	NA	m	25	NA	NA	on	386
human12	human	NA	NA	m	25	NA	NA	on	419
human12	human	NA	NA	m	25	NA	NA	on	370
human12	human	NA	NA	m	25	NA	NA	on	513
human12	human	NA	NA	m	25	NA	NA	on	679
human12	human	NA	NA	m	25	NA	NA	on	295
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	424
human12	human	NA	NA	m	25	NA	NA	on	344
human12	human	NA	NA	m	25	NA	NA	on	222
human12	human	NA	NA	m	25	NA	NA	on	273
human12	human	NA	NA	m	25	NA	NA	on	463
human12	human	NA	NA	m	25	NA	NA	on	287
human12	human	NA	NA	m	25	NA	NA	on	311
human12	human	NA	NA	m	25	NA	NA	on	171
human12	human	NA	NA	m	25	NA	NA	on	270
human12	human	NA	NA	m	25	NA	NA	on	447
human12	human	NA	NA	m	25	NA	NA	on	365
human12	human	NA	NA	m	25	NA	NA	on	584
human12	human	NA	NA	m	25	NA	NA	on	371
human12	human	NA	NA	m	25	NA	NA	on	492
human12	human	NA	NA	m	25	NA	NA	on	412
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	330
human12	human	NA	NA	m	25	NA	NA	on	258
human12	human	NA	NA	m	25	NA	NA	on	497
human12	human	NA	NA	m	25	NA	NA	on	283
human12	human	NA	NA	m	25	NA	NA	on	180
human12	human	NA	NA	m	25	NA	NA	on	342
human12	human	NA	NA	m	25	NA	NA	on	570
human12	human	NA	NA	m	25	NA	NA	on	415
human12	human	NA	NA	m	25	NA	NA	on	180
human12	human	NA	NA	m	25	NA	NA	on	680
human12	human	NA	NA	m	25	NA	NA	on	416
human12	human	NA	NA	m	25	NA	NA	on	1017
human12	human	NA	NA	m	25	NA	NA	on	298
human12	human	NA	NA	m	25	NA	NA	on	108
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	217
human12	human	NA	NA	m	25	NA	NA	on	1212
human12	human	NA	NA	m	25	NA	NA	on	254
human12	human	NA	NA	m	25	NA	NA	on	2173
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	310
human12	human	NA	NA	m	25	NA	NA	on	131
human12	human	NA	NA	m	25	NA	NA	on	295
human12	human	NA	NA	m	25	NA	NA	on	406
human12	human	NA	NA	m	25	NA	NA	on	274
human12	human	NA	NA	m	25	NA	NA	on	111
human12	human	NA	NA	m	25	NA	NA	on	172
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	482
human12	human	NA	NA	m	25	NA	NA	on	567
human12	human	NA	NA	m	25	NA	NA	on	464
human12	human	NA	NA	m	25	NA	NA	on	747
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	482
human12	human	NA	NA	m	25	NA	NA	on	708
human12	human	NA	NA	m	25	NA	NA	on	2376
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	391
human12	human	NA	NA	m	25	NA	NA	on	245
human12	human	NA	NA	m	25	NA	NA	on	284
human12	human	NA	NA	m	25	NA	NA	on	199
human12	human	NA	NA	m	25	NA	NA	on	380
human12	human	NA	NA	m	25	NA	NA	on	351
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	274
human12	human	NA	NA	m	25	NA	NA	on	467
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	164
human12	human	NA	NA	m	25	NA	NA	on	300
human12	human	NA	NA	m	25	NA	NA	on	405
human12	human	NA	NA	m	25	NA	NA	on	305
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	220
human12	human	NA	NA	m	25	NA	NA	on	233
human12	human	NA	NA	m	25	NA	NA	on	483
human12	human	NA	NA	m	25	NA	NA	on	183
human12	human	NA	NA	m	25	NA	NA	on	522
human12	human	NA	NA	m	25	NA	NA	on	597
human12	human	NA	NA	m	25	NA	NA	on	349
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	801
human12	human	NA	NA	m	25	NA	NA	on	171
human12	human	NA	NA	m	25	NA	NA	on	480
human12	human	NA	NA	m	25	NA	NA	on	556
human12	human	NA	NA	m	25	NA	NA	on	81
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	506
human12	human	NA	NA	m	25	NA	NA	on	385
human12	human	NA	NA	m	25	NA	NA	on	1133
human12	human	NA	NA	m	25	NA	NA	on	706
human12	human	NA	NA	m	25	NA	NA	on	388
human12	human	NA	NA	m	25	NA	NA	on	569
human12	human	NA	NA	m	25	NA	NA	on	296
human12	human	NA	NA	m	25	NA	NA	on	495
human12	human	NA	NA	m	25	NA	NA	on	273
human12	human	NA	NA	m	25	NA	NA	on	1070
human12	human	NA	NA	m	25	NA	NA	on	93
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	589
human12	human	NA	NA	m	25	NA	NA	on	386
human12	human	NA	NA	m	25	NA	NA	on	482
human12	human	NA	NA	m	25	NA	NA	on	449
human12	human	NA	NA	m	25	NA	NA	on	192
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	215
human12	human	NA	NA	m	25	NA	NA	on	311
human12	human	NA	NA	m	25	NA	NA	on	397
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	485
human12	human	NA	NA	m	25	NA	NA	on	211
human12	human	NA	NA	m	25	NA	NA	on	513
human12	human	NA	NA	m	25	NA	NA	on	502
human12	human	NA	NA	m	25	NA	NA	on	323
human12	human	NA	NA	m	25	NA	NA	off	NA
human12	human	NA	NA	m	25	NA	NA	on	383
human12	human	NA	NA	m	25	NA	NA	on	121
human12	human	NA	NA	m	25	NA	NA	on	544
human12	human	NA	NA	m	25	NA	NA	on	224
human12	human	NA	NA	m	25	NA	NA	on	380
human12	human	NA	NA	m	25	NA	NA	on	218
human12	human	NA	NA	m	25	NA	NA	on	181
human12	human	NA	NA	m	25	NA	NA	on	228
human12	human	NA	NA	m	25	NA	NA	on	326
human12	human	NA	NA	m	25	NA	NA	on	449
human12	human	NA	NA	m	25	NA	NA	on	103
human12	human	NA	NA	m	25	NA	NA	on	630
human12	human	NA	NA	m	25	NA	NA	on	363
human12	human	NA	NA	m	25	NA	NA	on	350
human12	human	NA	NA	m	25	NA	NA	on	298
human12	human	NA	NA	m	25	NA	NA	on	571
human12	human	NA	NA	m	25	NA	NA	on	220
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	178
human15	human	NA	NA	f	23	NA	NA	on	248
human15	human	NA	NA	f	23	NA	NA	on	430
human15	human	NA	NA	f	23	NA	NA	on	285
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	371
human15	human	NA	NA	f	23	NA	NA	on	207
human15	human	NA	NA	f	23	NA	NA	on	246
human15	human	NA	NA	f	23	NA	NA	on	51
human15	human	NA	NA	f	23	NA	NA	on	853
human15	human	NA	NA	f	23	NA	NA	on	263
human15	human	NA	NA	f	23	NA	NA	on	461
human15	human	NA	NA	f	23	NA	NA	on	437
human15	human	NA	NA	f	23	NA	NA	on	184
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	144
human15	human	NA	NA	f	23	NA	NA	on	169
human15	human	NA	NA	f	23	NA	NA	on	136
human15	human	NA	NA	f	23	NA	NA	on	217
human15	human	NA	NA	f	23	NA	NA	on	657
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	166
human15	human	NA	NA	f	23	NA	NA	on	227
human15	human	NA	NA	f	23	NA	NA	on	266
human15	human	NA	NA	f	23	NA	NA	on	225
human15	human	NA	NA	f	23	NA	NA	on	239
human15	human	NA	NA	f	23	NA	NA	on	450
human15	human	NA	NA	f	23	NA	NA	on	299
human15	human	NA	NA	f	23	NA	NA	on	148
human15	human	NA	NA	f	23	NA	NA	on	242
human15	human	NA	NA	f	23	NA	NA	on	239
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	54
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	329
human15	human	NA	NA	f	23	NA	NA	on	170
human15	human	NA	NA	f	23	NA	NA	on	535
human15	human	NA	NA	f	23	NA	NA	on	151
human15	human	NA	NA	f	23	NA	NA	on	176
human15	human	NA	NA	f	23	NA	NA	on	350
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	107
human15	human	NA	NA	f	23	NA	NA	on	340
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	197
human15	human	NA	NA	f	23	NA	NA	on	309
human15	human	NA	NA	f	23	NA	NA	on	235
human15	human	NA	NA	f	23	NA	NA	on	1546
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	2650
human15	human	NA	NA	f	23	NA	NA	on	251
human15	human	NA	NA	f	23	NA	NA	on	150
human15	human	NA	NA	f	23	NA	NA	on	221
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	200
human15	human	NA	NA	f	23	NA	NA	on	147
human15	human	NA	NA	f	23	NA	NA	on	467
human15	human	NA	NA	f	23	NA	NA	on	308
human15	human	NA	NA	f	23	NA	NA	on	159
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	223
human15	human	NA	NA	f	23	NA	NA	on	374
human15	human	NA	NA	f	23	NA	NA	on	1183
human15	human	NA	NA	f	23	NA	NA	on	388
human15	human	NA	NA	f	23	NA	NA	on	591
human15	human	NA	NA	f	23	NA	NA	on	288
human15	human	NA	NA	f	23	NA	NA	on	530
human15	human	NA	NA	f	23	NA	NA	on	262
human15	human	NA	NA	f	23	NA	NA	on	79
human15	human	NA	NA	f	23	NA	NA	on	228
human15	human	NA	NA	f	23	NA	NA	on	414
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	6585
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	4676
human15	human	NA	NA	f	23	NA	NA	on	914
human15	human	NA	NA	f	23	NA	NA	on	176
human15	human	NA	NA	f	23	NA	NA	on	396
human15	human	NA	NA	f	23	NA	NA	on	2758
human15	human	NA	NA	f	23	NA	NA	on	209
human15	human	NA	NA	f	23	NA	NA	on	376
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	210
human15	human	NA	NA	f	23	NA	NA	on	228
human15	human	NA	NA	f	23	NA	NA	on	192
human15	human	NA	NA	f	23	NA	NA	on	700
human15	human	NA	NA	f	23	NA	NA	on	718
human15	human	NA	NA	f	23	NA	NA	on	833
human15	human	NA	NA	f	23	NA	NA	on	1285
human15	human	NA	NA	f	23	NA	NA	on	1812
human15	human	NA	NA	f	23	NA	NA	on	306
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	152
human15	human	NA	NA	f	23	NA	NA	on	6405
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	6598
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	198
human15	human	NA	NA	f	23	NA	NA	on	971
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	128
human15	human	NA	NA	f	23	NA	NA	on	156
human15	human	NA	NA	f	23	NA	NA	on	153
human15	human	NA	NA	f	23	NA	NA	on	169
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	149
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	129
human15	human	NA	NA	f	23	NA	NA	on	346
human15	human	NA	NA	f	23	NA	NA	on	233
human15	human	NA	NA	f	23	NA	NA	on	692
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	1963
human15	human	NA	NA	f	23	NA	NA	on	818
human15	human	NA	NA	f	23	NA	NA	on	700
human15	human	NA	NA	f	23	NA	NA	on	2010
human15	human	NA	NA	f	23	NA	NA	on	940
human15	human	NA	NA	f	23	NA	NA	on	814
human15	human	NA	NA	f	23	NA	NA	on	3586
human15	human	NA	NA	f	23	NA	NA	on	706
human15	human	NA	NA	f	23	NA	NA	on	462
human15	human	NA	NA	f	23	NA	NA	on	536
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	206
human15	human	NA	NA	f	23	NA	NA	on	213
human15	human	NA	NA	f	23	NA	NA	on	159
human15	human	NA	NA	f	23	NA	NA	on	122
human15	human	NA	NA	f	23	NA	NA	on	1708
human15	human	NA	NA	f	23	NA	NA	on	270
human15	human	NA	NA	f	23	NA	NA	on	828
human15	human	NA	NA	f	23	NA	NA	on	266
human15	human	NA	NA	f	23	NA	NA	on	915
human15	human	NA	NA	f	23	NA	NA	on	295
human15	human	NA	NA	f	23	NA	NA	on	354
human15	human	NA	NA	f	23	NA	NA	on	287
human15	human	NA	NA	f	23	NA	NA	on	150
human15	human	NA	NA	f	23	NA	NA	off	NA
human15	human	NA	NA	f	23	NA	NA	on	343
human15	human	NA	NA	f	23	NA	NA	on	1686
human15	human	NA	NA	f	23	NA	NA	on	302
human15	human	NA	NA	f	23	NA	NA	on	2232
human15	human	NA	NA	f	23	NA	NA	on	586
human15	human	NA	NA	f	23	NA	NA	on	992
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	133
human11	human	NA	NA	m	44	NA	NA	on	755
human11	human	NA	NA	m	44	NA	NA	on	192
human11	human	NA	NA	m	44	NA	NA	on	416
human11	human	NA	NA	m	44	NA	NA	on	580
human11	human	NA	NA	m	44	NA	NA	on	729
human11	human	NA	NA	m	44	NA	NA	on	174
human11	human	NA	NA	m	44	NA	NA	on	324
human11	human	NA	NA	m	44	NA	NA	on	1109
human11	human	NA	NA	m	44	NA	NA	on	125
human11	human	NA	NA	m	44	NA	NA	on	597
human11	human	NA	NA	m	44	NA	NA	on	688
human11	human	NA	NA	m	44	NA	NA	on	166
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	1023
human11	human	NA	NA	m	44	NA	NA	on	569
human11	human	NA	NA	m	44	NA	NA	on	742
human11	human	NA	NA	m	44	NA	NA	on	942
human11	human	NA	NA	m	44	NA	NA	on	973
human11	human	NA	NA	m	44	NA	NA	on	949
human11	human	NA	NA	m	44	NA	NA	on	1194
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	168
human11	human	NA	NA	m	44	NA	NA	on	1158
human11	human	NA	NA	m	44	NA	NA	on	326
human11	human	NA	NA	m	44	NA	NA	on	741
human11	human	NA	NA	m	44	NA	NA	on	367
human11	human	NA	NA	m	44	NA	NA	on	552
human11	human	NA	NA	m	44	NA	NA	on	418
human11	human	NA	NA	m	44	NA	NA	on	289
human11	human	NA	NA	m	44	NA	NA	on	480
human11	human	NA	NA	m	44	NA	NA	on	629
human11	human	NA	NA	m	44	NA	NA	on	458
human11	human	NA	NA	m	44	NA	NA	on	75
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	345
human11	human	NA	NA	m	44	NA	NA	on	290
human11	human	NA	NA	m	44	NA	NA	on	744
human11	human	NA	NA	m	44	NA	NA	on	2130
human11	human	NA	NA	m	44	NA	NA	on	1281
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	603
human11	human	NA	NA	m	44	NA	NA	on	298
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	440
human11	human	NA	NA	m	44	NA	NA	on	739
human11	human	NA	NA	m	44	NA	NA	on	807
human11	human	NA	NA	m	44	NA	NA	on	1330
human11	human	NA	NA	m	44	NA	NA	on	1640
human11	human	NA	NA	m	44	NA	NA	on	882
human11	human	NA	NA	m	44	NA	NA	on	515
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	291
human11	human	NA	NA	m	44	NA	NA	on	262
human11	human	NA	NA	m	44	NA	NA	on	1926
human11	human	NA	NA	m	44	NA	NA	on	93
human11	human	NA	NA	m	44	NA	NA	on	395
human11	human	NA	NA	m	44	NA	NA	on	551
human11	human	NA	NA	m	44	NA	NA	on	1367
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	226
human11	human	NA	NA	m	44	NA	NA	on	190
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	142
human11	human	NA	NA	m	44	NA	NA	on	540
human11	human	NA	NA	m	44	NA	NA	on	1699
human11	human	NA	NA	m	44	NA	NA	on	1563
human11	human	NA	NA	m	44	NA	NA	on	979
human11	human	NA	NA	m	44	NA	NA	on	754
human11	human	NA	NA	m	44	NA	NA	on	794
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	179
human11	human	NA	NA	m	44	NA	NA	on	817
human11	human	NA	NA	m	44	NA	NA	on	3198
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	280
human11	human	NA	NA	m	44	NA	NA	on	1327
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	1078
human11	human	NA	NA	m	44	NA	NA	on	526
human11	human	NA	NA	m	44	NA	NA	on	141
human11	human	NA	NA	m	44	NA	NA	on	924
human11	human	NA	NA	m	44	NA	NA	on	425
human11	human	NA	NA	m	44	NA	NA	on	775
human11	human	NA	NA	m	44	NA	NA	on	242
human11	human	NA	NA	m	44	NA	NA	on	683
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	278
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	280
human11	human	NA	NA	m	44	NA	NA	on	991
human11	human	NA	NA	m	44	NA	NA	on	475
human11	human	NA	NA	m	44	NA	NA	on	323
human11	human	NA	NA	m	44	NA	NA	on	303
human11	human	NA	NA	m	44	NA	NA	on	670
human11	human	NA	NA	m	44	NA	NA	on	1342
human11	human	NA	NA	m	44	NA	NA	on	539
human11	human	NA	NA	m	44	NA	NA	on	164
human11	human	NA	NA	m	44	NA	NA	on	380
human11	human	NA	NA	m	44	NA	NA	on	264
human11	human	NA	NA	m	44	NA	NA	on	385
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	948
human11	human	NA	NA	m	44	NA	NA	on	478
human11	human	NA	NA	m	44	NA	NA	on	425
human11	human	NA	NA	m	44	NA	NA	on	668
human11	human	NA	NA	m	44	NA	NA	on	1060
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	off	NA
human11	human	NA	NA	m	44	NA	NA	on	354
human11	human	NA	NA	m	44	NA	NA	on	781
